LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass,MSZoning,Street,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,GarageFinish,MoSold,SaleType,SaleCondition,SalePrice
8593,3,4,3,4,6,1957,1957,0.0,3,3,3,3,0,3,288,1,0,619,907,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,1964.0,1,352,3,3,2,0,0,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,109008
6762,4,4,3,7,5,2007,2007,108.0,4,3,4,3,0,6,664,1,0,544,1208,5,1208,0,0,1208,1,0,2,0,2,1,4,6,8,0,2007.0,2,628,3,3,2,105,54,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Sep,New,Partial,195400
11457,3,4,3,6,5,1988,1988,0.0,3,3,4,3,1,6,1005,1,0,387,1392,3,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,1988.0,2,576,3,3,2,0,0,169,0,0,0,0,2009,SC20,RL,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Mar,WD,Normal,175000
1680,4,4,3,6,5,1971,1971,232.0,3,3,3,3,0,5,387,1,0,96,483,3,483,504,0,987,0,0,1,1,2,1,3,4,8,0,1971.0,1,264,3,3,2,0,0,0,0,0,0,0,2008,SC160,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jul,COD,Abnorml,85400
1920,4,4,3,5,5,1971,1971,376.0,3,3,3,3,0,5,471,1,0,294,765,5,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,1971.0,2,440,3,3,2,240,36,0,0,0,0,0,2007,SC160,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,Aug,WD,Normal,122500
10839,3,4,3,6,5,1997,1998,0.0,3,3,4,3,0,1,0,1,0,926,926,5,926,678,0,1604,0,0,2,1,3,1,3,7,8,1,1997.0,2,470,3,3,2,0,36,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Jul,WD,Normal,181000
10667,2,4,3,7,6,1996,1996,0.0,4,3,4,3,2,6,385,5,344,70,799,5,827,834,0,1661,1,0,2,1,3,1,4,6,8,1,1996.0,2,550,3,3,2,158,61,0,0,0,0,0,2009,SC60,RL,Pave,Lvl,CulDSac,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Apr,ConLw,Normal,212000
4400,4,4,3,6,8,1920,1950,0.0,3,3,2,3,0,1,0,1,0,648,648,3,734,384,0,1118,0,0,1,0,2,1,3,6,8,0,1990.0,2,440,3,3,2,0,0,0,0,0,0,0,2006,SC50,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,Y,FuseA,Detchd,Unf,Oct,WD,Normal,116000
6000,4,4,3,6,7,1926,2004,0.0,4,3,3,3,0,1,0,1,0,884,884,4,904,0,0,904,0,0,1,0,2,1,3,4,8,0,1926.0,1,180,3,3,2,0,0,105,0,0,0,0,2009,SC45,RM,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,Jan,WD,Normal,119000
4280,4,4,3,5,6,1913,2002,0.0,3,3,3,3,0,2,365,1,0,75,440,3,694,0,0,694,0,0,1,0,2,1,4,4,8,1,1990.0,1,352,4,3,1,0,0,34,0,0,0,0,2007,SC30,RL,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Stucco,None,PConc,GasA,N,SBrkr,Detchd,Unf,Mar,WD,Normal,90350
12354,4,4,3,6,8,1920,2000,0.0,3,3,3,2,1,1,0,1,0,684,684,4,684,512,0,1196,0,0,1,0,3,1,4,7,8,0,2005.0,2,528,3,3,2,0,46,0,0,0,0,800,2009,SC50,RL,Pave,Lvl,Corner,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Aug,ConLI,Normal,110000
15431,4,4,3,10,5,2008,2008,200.0,5,3,5,3,3,6,1767,5,539,788,3094,5,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,2008.0,3,672,3,3,2,0,72,0,0,170,0,0,2009,SC20,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,Apr,WD,Normal,555000
6240,4,4,3,5,7,1930,1992,0.0,3,3,3,3,0,1,0,1,0,1078,1078,3,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,1930.0,2,360,3,3,1,0,0,0,0,0,0,0,2008,SC50,RM,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,162900
3922,4,4,3,7,5,2006,2007,72.0,4,3,5,3,2,1,0,1,0,1258,1258,5,1258,0,0,1258,0,0,2,0,2,1,4,6,8,1,2007.0,3,648,3,3,2,144,16,0,0,0,0,0,2007,SC120,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,New,Partial,172500
8750,4,4,3,7,5,1994,1995,0.0,4,4,4,3,0,6,642,1,0,273,915,5,933,975,0,1908,1,0,2,1,4,1,4,8,8,1,1994.0,2,493,3,3,2,144,133,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Unf,Jul,WD,Normal,210000
9855,4,4,3,6,5,1956,1956,0.0,3,3,3,3,0,1,0,1,0,1436,1436,2,1689,0,0,1689,0,0,1,0,3,1,3,7,8,1,1956.0,2,480,3,3,2,0,0,0,0,0,0,0,2009,SC20,RL,Pave,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Nov,COD,Normal,127500
16492,3,4,3,6,6,1966,2002,0.0,4,3,3,3,0,5,247,3,713,557,1517,5,1888,0,0,1888,0,0,2,1,2,1,4,6,5,1,1966.0,2,578,3,3,2,0,0,0,0,0,0,0,2010,SC20,RL,Pave,Lvl,Corner,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Fin,Jun,WD,Normal,190000
11214,3,4,3,7,5,1998,1999,0.0,4,3,4,3,0,1,0,1,0,930,930,4,956,930,0,1886,0,0,2,1,4,1,4,10,8,1,1998.0,2,431,3,3,2,89,0,0,0,0,0,0,2006,SC60,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Jul,WD,Normal,199900
8600,4,4,3,6,6,1937,1950,0.0,3,3,3,3,0,1,0,1,0,780,780,3,780,596,0,1376,0,0,2,0,3,1,3,7,8,1,1937.0,1,198,3,3,0,0,0,0,0,0,0,0,2006,SC50,RM,Pave,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,119500
6000,4,4,3,3,7,1948,2002,0.0,3,4,3,3,0,5,331,1,0,318,649,5,679,504,0,1183,0,0,1,1,2,1,3,6,8,0,1981.0,1,308,3,3,2,0,176,0,0,0,0,0,2007,SC50,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,120000
5684,4,4,3,6,8,1930,2005,0.0,3,3,3,3,0,1,0,1,0,813,813,5,813,0,0,813,0,0,1,0,2,1,4,5,8,0,1932.0,1,270,2,2,0,0,113,0,0,0,0,0,2006,SC30,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,FuseA,Detchd,Unf,Jun,WD,Normal,110000
70761,3,4,2,7,5,1975,1975,0.0,3,3,4,3,3,5,655,1,0,878,1533,3,1533,0,0,1533,1,0,2,0,2,1,4,5,8,2,1975.0,2,576,3,3,2,200,54,0,0,0,0,0,2006,SC20,RL,Pave,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,Gable,WdShngl,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Dec,WD,Normal,280000
9303,3,4,3,6,5,1996,1997,42.0,4,3,5,3,0,5,742,1,0,130,872,5,888,868,0,1756,1,0,2,1,3,1,3,7,8,0,1996.0,2,422,3,3,2,144,122,0,0,0,0,0,2007,SC60,RL,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Jul,WD,Normal,204000
9000,4,4,3,8,5,2008,2008,0.0,4,3,4,3,0,1,0,1,0,768,768,5,786,804,0,1590,0,0,2,1,3,1,4,6,8,0,2008.0,2,676,3,3,2,0,30,0,0,0,0,0,2009,SC60,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,210000
9297,4,4,3,5,5,1976,1976,0.0,3,3,3,3,0,5,1606,1,0,122,1728,3,1728,0,0,1728,2,0,2,0,4,2,3,8,8,0,1976.0,2,560,3,3,2,0,0,0,0,0,0,0,2006,SC90,RL,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Family,188000
9600,4,4,3,7,6,1973,1973,320.0,3,3,3,3,0,5,916,1,0,326,1242,2,1242,0,0,1242,0,0,1,1,3,1,3,6,8,1,1973.0,2,528,3,3,2,0,0,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,Sep,WD,Normal,175500
4571,4,4,3,5,5,1916,1950,0.0,3,3,3,3,0,1,0,1,0,624,624,2,624,720,0,1344,0,0,1,0,4,1,3,7,8,0,1916.0,3,513,2,2,2,0,0,96,0,0,0,0,2008,SC70,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,AsbShng,AsbShng,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,May,COD,Abnorml,98000
53227,3,4,2,4,6,1954,1994,0.0,3,3,4,3,3,4,1116,1,0,248,1364,5,1663,0,0,1663,1,0,1,0,2,1,4,6,7,2,1954.0,2,529,3,3,2,224,137,0,0,0,0,0,2008,SC20,RL,Pave,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Fin,Mar,WD,Normal,256000
5100,4,4,3,8,7,1925,1996,0.0,3,4,3,3,0,1,0,1,0,588,588,2,833,833,0,1666,0,0,1,0,3,1,4,7,8,1,1925.0,1,228,3,3,2,192,63,0,0,0,0,0,2008,SC70,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Wd Shng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,161000
7015,3,4,3,5,4,1950,1950,161.0,3,3,3,3,0,2,185,1,0,524,709,3,979,224,0,1203,1,0,1,0,3,1,4,5,8,1,1950.0,1,352,3,3,2,0,0,248,0,0,0,0,2009,SC50,RL,Pave,Bnk,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkCmn,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,110000
8004,3,4,3,8,5,2009,2009,110.0,4,3,4,3,0,6,544,1,0,288,832,5,832,1103,0,1935,1,0,2,1,3,1,3,8,8,0,2009.0,2,552,3,3,2,0,150,0,0,0,0,0,2009,SC60,FV,Pave,Lvl,Inside,Somerst,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Dec,New,Partial,263435
7200,4,4,3,7,9,1936,2007,0.0,4,4,4,4,0,5,350,4,210,0,560,5,575,560,0,1135,1,0,1,0,3,1,4,6,8,0,1971.0,2,576,3,3,2,256,0,0,0,0,0,0,2009,SC70,RL,Pave,Lvl,Inside,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,RFn,Apr,WD,Normal,155000
8281,3,4,3,5,5,1965,1965,0.0,3,3,3,3,0,3,553,4,311,0,864,4,864,0,0,864,0,0,1,0,3,1,3,5,8,1,1965.0,1,360,3,3,2,0,0,236,0,0,0,0,2009,SC20,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Dec,WD,Normal,62383
11988,3,4,2,6,7,1934,1995,0.0,3,3,3,3,0,2,326,1,0,389,715,2,849,811,0,1660,0,0,1,1,3,1,3,6,8,1,1939.0,1,240,3,3,2,0,0,0,0,0,0,0,2008,SC70,RL,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,None,CBlock,GasA,Y,FuseA,Detchd,Unf,Aug,WD,Normal,188700
3072,4,4,3,7,5,2004,2004,18.0,4,3,4,3,0,1,0,1,0,1375,1375,5,1414,0,0,1414,0,0,2,0,2,1,4,6,8,1,2004.0,2,398,3,3,2,144,20,0,0,0,0,0,2006,SC120,RM,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,May,WD,Normal,178740
10628,4,4,3,7,5,1970,1970,0.0,3,4,3,4,3,6,778,1,0,499,1277,3,1277,0,0,1277,1,0,1,0,2,1,3,5,8,1,1970.0,2,526,3,3,2,0,0,0,0,176,0,0,2007,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Apr,WD,Normal,167000
9480,4,4,3,5,7,1942,1995,224.0,3,3,3,3,0,2,386,1,0,342,728,5,888,756,0,1644,0,0,1,1,3,1,4,7,8,2,1942.0,1,312,3,3,2,168,0,0,0,0,0,0,2007,SC70,RL,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,Stone,CBlock,GasA,Y,SBrkr,Attchd,Unf,Jun,WD,Normal,146500
11428,3,4,3,8,5,2006,2006,248.0,4,3,4,3,0,1,0,1,0,1626,1626,5,1634,0,0,1634,0,0,2,0,3,1,4,7,8,1,2006.0,3,866,3,3,2,0,44,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,May,WD,Normal,250000
9291,3,4,3,6,5,1993,1993,120.0,4,3,4,3,0,6,426,1,0,406,832,5,832,878,0,1710,0,0,2,1,3,1,4,7,8,0,1993.0,2,506,3,3,2,144,70,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Corner,SawyerW,RRNe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,187000
6820,3,4,3,8,5,1985,1985,0.0,4,3,4,3,2,6,368,4,1120,0,1488,3,1502,0,0,1502,1,0,1,1,1,1,4,4,8,0,1985.0,2,528,3,3,2,0,54,0,0,140,0,0,2010,SC120,RL,Pave,Lvl,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,212000
11952,4,4,3,7,6,1977,1977,0.0,3,3,4,3,0,1,0,1,0,808,808,3,1161,808,0,1969,0,0,2,1,3,1,3,8,8,1,1977.0,2,534,3,3,2,0,0,0,0,276,0,0,2007,SC60,RL,Pave,Lvl,Inside,NWAmes,PosA,Norm,1Fam,2Story,Mansard,WdShake,WdShing,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,Nov,WD,Normal,190000
3675,4,4,3,6,5,2005,2005,80.0,3,3,4,3,3,6,459,1,0,88,547,5,1072,0,0,1072,1,0,1,0,2,1,3,5,8,0,2005.0,2,525,3,3,2,0,28,0,0,0,0,0,2008,SC180,RM,Pave,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Basment,RFn,Jun,WD,Normal,148000
14977,3,4,3,8,5,2006,2007,304.0,4,3,5,3,3,6,1350,1,0,626,1976,5,1976,0,0,1976,1,0,2,0,2,1,4,7,8,1,2006.0,3,908,3,3,2,250,63,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Jul,New,Partial,440000
5330,4,4,3,8,5,2000,2000,0.0,4,3,4,3,2,6,1196,1,0,298,1494,5,1652,0,0,1652,1,0,2,0,2,1,5,6,8,0,2000.0,2,499,3,3,2,96,48,0,0,0,0,0,2007,SC120,RL,Pave,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Aug,WD,Normal,251000
8480,4,4,3,5,6,1963,1963,0.0,3,3,3,3,0,6,630,1,0,340,970,3,970,0,0,970,1,0,1,0,2,1,3,5,8,0,1996.0,2,624,3,3,2,0,24,0,0,192,0,0,2007,SC20,RL,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,132500
13125,4,4,2,6,5,1997,1998,215.0,3,3,4,3,3,6,994,1,0,484,1478,5,1493,0,0,1493,1,0,2,0,3,1,4,7,8,1,1997.0,2,508,3,3,2,140,39,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Apr,WD,Normal,208900
13693,4,4,3,9,5,2006,2006,772.0,5,3,4,3,2,1,0,1,0,2153,2153,5,2069,574,0,2643,0,0,2,1,3,1,5,9,8,1,2006.0,3,694,3,3,2,414,84,0,0,0,0,0,2007,SC60,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Mar,WD,Normal,380000
10637,4,4,3,8,5,2007,2008,336.0,4,3,5,3,3,6,1288,1,0,417,1705,5,1718,0,0,1718,1,0,2,0,3,1,4,7,8,1,2007.0,3,826,3,3,2,208,44,0,0,0,0,0,2009,SC20,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,Sep,WD,Normal,297000
5925,4,4,3,4,7,1937,2000,435.0,3,3,2,3,0,3,168,1,0,739,907,3,1131,0,0,1131,0,0,1,0,2,1,3,7,8,0,1995.0,2,672,3,3,2,0,72,0,0,0,0,0,2007,SC30,RM,Pave,Bnk,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkCmn,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Mar,WD,Alloca,89471
16033,3,4,3,9,5,2004,2005,378.0,4,3,5,3,3,6,1261,1,0,572,1833,5,1850,0,0,1850,1,0,2,0,3,1,4,8,8,1,2004.0,3,772,3,3,2,519,112,0,0,0,0,0,2006,SC20,RL,Pave,Lvl,FR2,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Mar,WD,Normal,326000
11846,3,4,3,9,5,2003,2004,562.0,4,3,5,3,3,6,1567,1,0,225,1792,5,1792,0,0,1792,1,0,2,0,2,1,5,6,8,1,2003.0,3,874,3,3,2,206,49,0,0,0,0,0,2006,SC20,RL,Pave,HLS,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Aug,WD,Normal,374000
2500,4,4,3,7,8,1915,2005,0.0,4,3,3,3,0,5,299,1,0,611,910,5,916,910,0,1826,1,0,1,1,4,1,5,7,6,1,1915.0,1,164,2,2,2,0,0,0,0,0,0,0,2009,SC70,RM,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,PConc,GasA,Y,SBrkr,Attchd,Unf,Jun,WD,Normal,155000
4500,4,4,3,6,5,1998,1998,116.0,3,3,5,3,0,6,897,1,0,319,1216,5,1216,0,0,1216,1,0,2,0,2,1,3,5,8,0,1998.0,2,402,3,3,2,0,125,0,0,0,0,0,2006,SC120,RM,Pave,Lvl,FR2,Mitchel,Norm,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Unf,May,WD,Normal,164000
7758,3,4,3,5,7,1962,2001,0.0,3,4,3,3,0,5,588,1,0,411,999,4,999,0,0,999,1,0,1,0,3,1,4,6,8,0,1963.0,1,264,3,3,2,0,132,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Mar,WD,Normal,132500
9600,4,4,3,5,7,1950,2007,0.0,4,3,3,3,0,5,607,1,0,506,1113,4,1113,0,0,1113,0,0,1,0,3,1,4,5,8,1,1950.0,1,264,3,3,2,0,80,120,0,0,0,0,2009,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Jul,WD,Normal,147000
10289,4,4,3,5,7,1965,1965,168.0,3,3,3,3,0,5,836,1,0,237,1073,3,1073,0,0,1073,1,0,1,1,3,1,3,6,8,0,1965.0,2,515,3,3,2,0,0,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,156000
12243,3,4,3,5,6,1971,1971,0.0,3,3,4,3,2,5,998,1,0,486,1484,4,1484,0,0,1484,0,0,2,0,3,1,3,7,8,1,1971.0,2,487,3,3,2,224,0,0,0,180,0,0,2007,SC20,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Feb,WD,Normal,175000
10800,4,4,3,5,4,1900,1970,0.0,3,2,3,2,0,4,664,1,0,290,954,3,1766,648,0,2414,0,0,2,0,3,2,3,10,5,1,1970.0,2,520,3,2,0,142,0,0,0,0,0,0,2006,SC190,RL,Pave,Lvl,Corner,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,FuseA,Attchd,Unf,May,ConLD,Normal,160000
1526,4,4,3,4,8,1970,2002,0.0,3,4,4,3,2,6,515,1,0,115,630,3,630,0,0,630,1,0,1,0,1,1,4,3,8,0,1970.0,1,286,3,3,2,0,0,0,0,0,0,0,2009,SC180,RM,Pave,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,May,WD,Normal,86000
2665,4,4,3,5,6,1976,1976,0.0,3,3,4,3,1,1,0,1,0,264,264,3,616,688,0,1304,0,0,1,1,3,1,3,4,8,1,1976.0,1,336,3,3,2,141,24,0,0,0,0,0,2008,SC160,RM,Pave,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Jun,WD,Normal,115000
9490,4,4,3,6,7,1941,1950,0.0,3,3,3,3,0,4,403,3,165,238,806,3,958,620,0,1578,1,0,1,0,3,1,2,5,8,2,1941.0,1,240,3,3,2,0,0,32,0,0,0,0,2006,SC50,RL,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,FuseA,Attchd,Unf,Aug,WD,Normal,133000
15578,3,4,3,6,5,2006,2006,0.0,4,3,4,3,0,1,0,1,0,728,728,4,728,728,0,1456,0,0,2,1,3,1,3,8,8,0,2006.0,2,429,3,3,2,0,0,0,0,0,0,0,2006,SC60,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,May,New,Partial,172785
